YEAR,REGION,PLANTING_DATE,MONTH,DAY,PD_WINDOW,IRRIGATION,SOIL,COMPANY_VARIETY,MG,MG_SECTION,PLANTING_DATE_FULL,MG_SEC,GENERAL_REGIONS,YIELD
2019,NE,17-May,5,17,D,Full,Silt Loam,AG45X9,4.5,4.5-4.9,5/17/19,4.5_4.7,N,63.03
2019,NE,17-May,5,17,D,Full,Silt Loam,P48A60X,4.8,4.5-4.9,5/17/19,4.8_4.9,N,59.96
2019,NE,17-May,5,17,D,Full,Silt Loam,P48A60X,4.8,4.5-4.9,5/17/19,4.8_4.9,N,69.23
2019,NE,17-May,5,17,D,Full,Silt Loam,Rev4310X,4.3,3.0-4.4,5/17/19,3.0_4.4,N,43.94
2019,NE,17-May,5,17,D,Full,Silt Loam,AG45X9,4.5,4.5-4.9,5/17/19,4.5_4.7,N,57.26
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-21,4.8,4.8-4.9,2/17/20,4.8_4.9,LA,72.5
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,2/17/20,4.8_4.9,LA,68.1
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,2/17/20,4.8_4.9,LA,78.6
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,2/17/20,4.8_4.9,LA,72.2
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-26,5.1,5.0-5.3,2/17/20,5.0_5.3,LA,81.8
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,2/17/20,5.0_5.3,LA,75.7
2020,LA,17-Feb,2,17,A,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,2/17/20,5.0_5.3,LA,77.3
2020,LA,1-Mar,3,1,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/1/20,3.0_4.4,LA,86
2020,LA,1-Mar,3,1,A,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,3/1/20,3.0_4.4,LA,76.9
2020,LA,1-Mar,3,1,A,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,3/1/20,3.0_4.4,LA,87.3
2020,LA,4-Mar,3,4,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/4/20,4.5_4.7,LA,94.5
2020,LA,4-Mar,3,4,A,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,3/4/20,3.0_4.4,LA,85.4
2020,LA,4-Mar,3,4,A,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,3/4/20,3.0_4.4,LA,94.5
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/8/20,3.0_4.4,LA,45.1
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/8/20,4.5_4.7,LA,37
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/8/20,4.5_4.7,LA,39.6
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/8/20,4.5_4.7,LA,44.1
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/8/20,4.5_4.7,LA,46.1
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/8/20,4.8_4.9,LA,46.1
2020,LA,8-Mar,3,8,A,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,3/8/20,3.0_4.4,LA,52
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/9/20,3.0_4.4,LA,46.4
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/9/20,4.5_4.7,LA,57.2
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/9/20,4.5_4.7,LA,90.9
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/9/20,4.5_4.7,LA,59.7
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/9/20,4.5_4.7,LA,69
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/9/20,4.5_4.7,LA,95.1
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/9/20,4.5_4.7,LA,88.2
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/9/20,4.5_4.7,LA,49.9
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/9/20,4.5_4.7,LA,88.7
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/9/20,4.8_4.9,LA,77.3
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/9/20,4.8_4.9,LA,89.3
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-7,4.2,3.0-4.4,3/9/20,3.0_4.4,LA,90.1
2020,LA,9-Mar,3,9,A,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,3/9/20,3.0_4.4,LA,78.3
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/10/20,3.0_4.4,LA,80.2
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/10/20,3.0_4.4,LA,73.2
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/10/20,4.5_4.7,LA,92.6
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/10/20,4.5_4.7,LA,100.7
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/10/20,4.5_4.7,LA,102.2
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-2,4,3.0-4.4,3/10/20,3.0_4.4,LA,83.3
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-2,4,3.0-4.4,3/10/20,3.0_4.4,LA,66
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/10/20,4.5_4.7,LA,97.8
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/10/20,4.8_4.9,LA,101.5
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,3/10/20,4.8_4.9,LA,92.9
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,3/10/20,3.0_4.4,LA,56.6
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-7,4.2,3.0-4.4,3/10/20,3.0_4.4,LA,85.6
2020,LA,10-Mar,3,10,A,Unknown,Unknown,Bayer-8,4.2,3.0-4.4,3/10/20,3.0_4.4,LA,82.8
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/14/20,3.0_4.4,LA,84.6
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/14/20,3.0_4.4,LA,81.1
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-2,4,3.0-4.4,3/14/20,3.0_4.4,LA,90.7
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-2,4,3.0-4.4,3/14/20,3.0_4.4,LA,87.6
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-4,4.1,3.0-4.4,3/14/20,3.0_4.4,LA,77.4
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-7,4.2,3.0-4.4,3/14/20,3.0_4.4,LA,87.3
2020,LA,14-Mar,3,14,A,Unknown,Unknown,Bayer-8,4.2,3.0-4.4,3/14/20,3.0_4.4,LA,85.5
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/15/20,3.0_4.4,LA,71.6
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/15/20,3.0_4.4,LA,91.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/15/20,3.0_4.4,LA,81.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/15/20,3.0_4.4,LA,78.5
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,76.8
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,75
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,85.3
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,81.5
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,90.3
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,78.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/15/20,4.5_4.7,LA,82.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,76.3
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,66.6
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,76
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,74.5
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,99.7
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,86.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,74.8
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,98.5
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,63.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,97.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,73.7
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,87
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,65.9
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/15/20,4.5_4.7,LA,73.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-2,4,3.0-4.4,3/15/20,3.0_4.4,LA,93.7
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,65.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,77.9
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,77.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,102.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,83
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/15/20,4.5_4.7,LA,74
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,106.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,86.9
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,78.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,79.9
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,74.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,78.7
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,77
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,95.8
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,70.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/15/20,4.8_4.9,LA,88.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,3/15/20,4.8_4.9,LA,85.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,3/15/20,4.8_4.9,LA,68.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,3/15/20,3.0_4.4,LA,75.1
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,3/15/20,3.0_4.4,LA,73.3
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-4,4.1,3.0-4.4,3/15/20,3.0_4.4,LA,84.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,3/15/20,3.0_4.4,LA,89.4
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,3/15/20,3.0_4.4,LA,72.9
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-7,4.2,3.0-4.4,3/15/20,3.0_4.4,LA,90.2
2020,LA,15-Mar,3,15,A,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,3/15/20,3.0_4.4,LA,81.5
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/16/20,3.0_4.4,LA,87.2
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/16/20,4.5_4.7,LA,81.6
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/16/20,4.5_4.7,LA,63
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/16/20,4.5_4.7,LA,89.8
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/16/20,4.5_4.7,LA,84.6
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/16/20,4.5_4.7,LA,81
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/16/20,4.5_4.7,LA,92.3
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/16/20,4.5_4.7,LA,67.5
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/16/20,4.5_4.7,LA,75.1
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/16/20,4.5_4.7,LA,74.9
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/16/20,4.5_4.7,LA,67
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/16/20,4.5_4.7,LA,75.4
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/16/20,4.8_4.9,LA,81.7
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/16/20,4.8_4.9,LA,75.1
2020,LA,16-Mar,3,16,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/16/20,4.8_4.9,LA,79
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,3/17/20,3.0_4.4,LA,62.4
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/17/20,4.5_4.7,LA,86.9
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/17/20,4.5_4.7,LA,61.2
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/17/20,4.5_4.7,LA,91.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,83.7
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,67
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,86
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,69.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,94.8
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,86.7
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/17/20,4.5_4.7,LA,43.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,3/17/20,4.5_4.7,LA,65.9
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/17/20,4.5_4.7,LA,86.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-21,4.7,4.5-4.7,3/17/20,4.5_4.7,LA,49.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-21,4.8,4.8-4.9,3/17/20,4.8_4.9,LA,73.8
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/17/20,4.8_4.9,LA,84.8
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/17/20,4.8_4.9,LA,62.2
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/17/20,4.8_4.9,LA,86.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-23,4.8,4.8-4.9,3/17/20,4.8_4.9,LA,69.6
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,3/17/20,4.8_4.9,LA,74.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-26,5.1,5.0-5.3,3/17/20,5.0_5.3,LA,70.1
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-27,5.1,5.0-5.3,3/17/20,5.0_5.3,LA,64.5
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-29,5.2,5.0-5.3,3/17/20,5.0_5.3,LA,64.8
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-7,4.2,3.0-4.4,3/17/20,3.0_4.4,LA,88.7
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,3/17/20,3.0_4.4,LA,82.7
2020,LA,17-Mar,3,17,A,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,3/17/20,3.0_4.4,LA,97.5
2020,LA,18-Mar,3,18,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/18/20,4.5_4.7,LA,80.3
2020,LA,18-Mar,3,18,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/18/20,4.5_4.7,LA,80.5
2020,LA,18-Mar,3,18,A,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,3/18/20,4.8_4.9,LA,87.2
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS3976X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,58.3
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS3976X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,55.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS3976X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,53
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS3976X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,44.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4407X,4.4,3.0-4.4,3/19/20,3.0_4.4,C,52
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4407X,4.4,3.0-4.4,3/19/20,3.0_4.4,C,62.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4407X,4.4,3.0-4.4,3/19/20,3.0_4.4,C,62.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4407X,4.4,3.0-4.4,3/19/20,3.0_4.4,C,67.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,P39A58X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,55.2
2020,C,19-Mar,3,19,A,Non,Silt Loam,P39A58X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,49.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,P39A58X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,46.6
2020,C,19-Mar,3,19,A,Non,Silt Loam,P39A58X,3.9,3.0-4.4,3/19/20,3.0_4.4,C,53.2
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,3/19/20,4.5_4.7,C,46
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,3/19/20,4.5_4.7,C,63.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,3/19/20,4.5_4.7,C,72
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 45E10,4.5,4.5-4.7,3/19/20,4.5_4.7,C,64.4
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,3/19/20,4.5_4.7,C,74.6
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,3/19/20,4.5_4.7,C,77.3
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,3/19/20,4.5_4.7,C,75.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 46X05/STS,4.6,4.5-4.7,3/19/20,4.5_4.7,C,49.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,3/19/20,4.8_4.9,C,69.2
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,3/19/20,4.8_4.9,C,76.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,3/19/20,4.8_4.9,C,62.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 48E49/STS,4.8,4.8-4.9,3/19/20,4.8_4.9,C,51.3
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,3/19/20,4.5_4.7,C,45.5
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,3/19/20,4.5_4.7,C,60.3
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,3/19/20,4.5_4.7,C,55.5
2020,C,19-Mar,3,19,A,Non,Silt Loam,LS4565XS,4.5,4.5-4.7,3/19/20,4.5_4.7,C,48.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,63.5
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,58.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,71.6
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52E15/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,74.4
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,64.8
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,66.4
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 52X05/STS,5.2,5.0-5.3,3/19/20,5.0_5.3,C,58.5
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,3/19/20,5.4+,C,47.4
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,3/19/20,5.4+,C,63.2
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,3/19/20,5.4+,C,59.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,DeltaGrow 54X25,5.4,5.4-6.0,3/19/20,5.4+,C,41.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,3/19/20,5.0_5.3,C,68.5
2020,C,19-Mar,3,19,A,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,3/19/20,5.0_5.3,C,71.7
2020,C,19-Mar,3,19,A,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,3/19/20,5.0_5.3,C,69.9
2020,C,19-Mar,3,19,A,Non,Silt Loam,ZS5098E3S,5,5.0-5.3,3/19/20,5.0_5.3,C,60.9
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-1,4,3.0-4.4,3/20/20,3.0_4.4,LA,63.1
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,3/20/20,4.5_4.7,LA,65.3
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-15,4.5,4.5-4.7,3/20/20,4.5_4.7,LA,67.9
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/20/20,4.5_4.7,LA,93.4
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/20/20,4.5_4.7,LA,69
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,3/20/20,4.5_4.7,LA,71.3
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,3/20/20,4.5_4.7,LA,68.1
2020,LA,20-Mar,3,20,A,Unknown,Unknown,Bayer-18,4.6,4.5-4.7,3/20/20,4.5_4.7,LA,65.7
